,fsqid,name,latitude,longitude,category,popularity,price,rating,stats,free_bikes
433,cbab3599f68645398fab02d8,Mansarovar Furnishing Shop,23.272229,77.341134,"Retail,",,,,,2
434,31f15c915eb54c9f1dfd0679,Balaji Textile,23.272229,77.341134,"Retail,",,,,,2
435,42278d870a8a4e294e7fc09e,Hitesh Kumar Goverdhan Das Cloth Wholesaler,23.272229,77.341134,"Retail,",,,,,2
436,f2dac95ff72947d838bff0e0,Neeraj Collection,23.272229,77.341134,"Retail,",,,,,2
437,c412398b5c994bf6d2e78515,Jeevan Roop Textiles,23.272229,77.341134,"Retail,",,,,,2
438,8dcffb4590614e7d0a3f950e,RK Photocopy,23.272229,77.341134,"Retail,",,,,,2
439,31adadaf95444ab513af6c33,Anil Hair Cutting Salon,23.272229,77.341134,"Retail,",,,,,2
440,4e9112c89adf26eeba46acca,Raju Tea Stall,23.257121,77.391814,"Tea Room,",0.9904789382573572,2.0,8.2,"{'total_photos': 17, 'total_ratings': 24, 'total_tips': 7}",3
441,4e74d2e7d1643f93b1a2f29e,Retghat Parking,23.257121,77.391814,"Race Track,",0.3462204270051933,,,,3
442,3d49e63f6bae4344cb558c3c,Sagar Gaire,23.257121,77.391814,"Fast Food Restaurant,",,,,,3
443,4db926e7fa8c978590c8fb84,Waseems Touch Of Joy,23.257121,77.391814,"Health and Beauty Service,",0.6459896133871899,,,,3
444,5889fb8224fd716de0404bbd,Shahi Jamil Hotel,23.257121,77.391814,"Restaurant,",0.2085978072706289,2.0,,,3
445,4e58e07c62e1de72f6e9191b,Rajdhani DB Mall,23.257121,77.391814,"Food Court,",0.5100980957876514,,,,3
446,5236c72f11d25eb29832fc64,Wonder Bread,23.257121,77.391814,"Bakery,",0.8684362377380266,1.0,,,3
447,5166a7dfe4b068af5b9c372d,Ruby cold drinks,23.257121,77.391814,"Juice Bar,",0.7801500288517023,1.0,,,3
448,50c66aeae4b0e8ae0adf0828,Jahanuma palace,23.257121,77.391814,"Asian Restaurant,",0.1840738603577611,2.0,,,3
449,ebd078df5232444d56eeb50b,State Bank Of India,23.257121,77.391814,"Bank,",,,,,3
450,4eae59a5f7906795c411406a,Hanuman Mandir,23.206999,77.434549,"Hindu Temple,",0.7475476053087132,,,,3
451,4e3a4a1062e10c0843d4f58b,Sagar Gere Fast Food,23.206999,77.434549,"Fast Food Restaurant,",0.8707443739180611,1.0,,,3
452,4e67942dfa76f38efb2c4fa8,Taj Ribah,23.206999,77.434549,"Indian Restaurant,",0.8081361800346221,2.0,,,3
453,4e2d534752b1b8f1987410de,Fast Track Store,23.206999,77.434549,"Fashion Accessories Store,",0.7518753606462781,,,,3
454,4e22b047c65b2b5e3553cc84,Kaliyasout Dam,23.206999,77.434549,"Lake,",0.7862088863242931,,,,3
455,4e6cc8baae603c15efc44966,Mahesh Kirana Store,23.206999,77.434549,"Retail,",0.4019042123485286,,,,3
456,4e69c576c65b5bef2817b800,Krishna Motors,23.206999,77.434549,"Automotive Retail,",0.4223889209463358,,,,3
457,4e57c5e1c65b219786a1a526,Chin Chin,23.206999,77.434549,"Chinese Restaurant,",0.6860934795152914,1.0,,,3
458,51a988f7498e1641da5c7e31,11 Number Market,23.206999,77.434549,"Grocery Store / Supermarket,",0.2031159838430467,,,,3
459,bbb8174543564eae2bffaac3,Mobile Shopee,23.206999,77.434549,"Retail,",,,,,3
460,0263f189d33f4c59fe70c7c6,Spiral Binding,23.218677,77.456526,"Retail,",,,,,4
461,988eeea73b4e4179381e4cf7,Shiv Shakti Electrical,23.218677,77.456526,"Retail,",,,,,4
462,068e0368721e4bf4783c0959,Suvidha Communication,23.218677,77.456526,"Retail,",,,,,4
463,97ca800d1a644622063e1cb6,Mk Dry Cleaners,23.218677,77.456526,"Retail,",,,,,4
464,9088e40fa1054a2bbbe154d1,Sinha Book Centre,23.218677,77.456526,"Retail,",,,,,4
465,6269c072696846dec700fcd3,Sairaj Cyber Cafe,23.218677,77.456526,"Retail,",,,,,4
466,c3594c851f154b1ccd0e18d1,Shri Guru Kripa Atta Chakki,23.218677,77.456526,"Retail,",,,,,4
467,98033b052d58442fc77df57a,Guru Nanak Readymade Garment and Hosiery,23.218677,77.456526,"Retail,",,,,,4
468,368974d0f7fe46092f53c46d,Shri Jaya Jeweller,23.218677,77.456526,"Retail,",,,,,4
469,993daf22127a42212f75d71c,Naman Appliances,23.218677,77.456526,"Retail,",,,,,4
470,5759e8e5bfa0490455205d28,Ideal Gents Hair Parlour,23.217937,77.450672,"Retail,",,,,,2
471,fdf5febc488a4c744d38121e,Goldi Cold Drings,23.217937,77.450672,"Retail,",,,,,2
472,1cfde849780741fa3342d871,Goldi Std Pco,23.217937,77.450672,"Retail,",,,,,2
473,5b431edc6a0440679c62db64,Prince Electricals,23.217937,77.450672,"Retail,",,,,,2
474,9d47f8129e2c497b385eb4e4,Shree Agrawal Store,23.217937,77.450672,"Retail,",,,,,2
475,6885a0803e914e78c68826f6,Manoj Mobile Repairing,23.217937,77.450672,"Retail,",,,,,2
476,1b84b8f809ed4751a4be86b8,Vatika Bhojanalay,23.217937,77.450672,"Restaurant,",,,,,2
477,998ae355878a4cc021d27a6c,Manoj Gift Centre,23.217937,77.450672,"Retail,",,,,,2
478,f4f40cdd7b0845dbd59c85f4,Khandewaal Flour Mill,23.217937,77.450672,"Retail,",,,,,2
479,a828187be27f430a9da6a7e6,Arun South Indian,23.217937,77.450672,"Restaurant,",,,,,2
480,58dda222bdd54da417562f3f,Police Post,23.210729,77.452595,"Law Enforcement and Public Safety,",,,,,2
481,8a90ea8960664e9af9badc8a,Ravi Hair Dresser,23.210729,77.452595,"Retail,",,,,,2
482,5b24a9f1a77946c8584e63e5,Abhishek Dry and Dry Clean,23.210729,77.452595,"Retail,",,,,,2
483,3c4f681924d54b65e080035b,Shri Sai Bhog Bhojanalay Tiffin Centre,23.210729,77.452595,"Restaurant,",,,,,2
484,25f47436039d493e7755ec70,Pandit Deen Dayal Smarit Udhyan,23.210729,77.452595,"Retail,",,,,,2
485,9723934ad9d0447b72a6959f,Priya Beauty Parlour,23.210729,77.452595,"Retail,",,,,,2
486,867f91df99f64adea7bf3bcb,Govind Dry Clean,23.210729,77.452595,"Retail,",,,,,2
487,89b5d94009b9451793082e8d,Bhaktiya Electronics,23.210729,77.452595,"Retail,",,,,,2
488,30a84109cee1445debc5ba53,Deepak Sachi Parlour,23.210729,77.452595,"Retail,",,,,,2
489,13be154999f643e691b087df,Oriental Bank of Commerce Saket Nagar Branch,23.210729,77.452595,"Banking and Finance,",,,,,2
490,8d742fef1d8341a220851a2b,Om Leisure Tours and Travels Pvt. Ltd.,23.219664,77.436446,"Travel and Transportation,",,,,,3
491,50de8cede4b0a6d1bd978156,Bank Of India,23.219664,77.436446,"Bank,",0.1110790536641661,,,,3
492,c0d7fdec84de4afbecf2ec78,Pukhraj Bar and Restaurant,23.219664,77.436446,"Restaurant,",,,,,3
493,4d13550e37f1236a9b77801b,Sagar Gaire,23.219664,77.436446,"Fast Food Restaurant,Indian Restaurant,",0.9763416041546452,2.0,7.2,"{'total_photos': 4, 'total_ratings': 31, 'total_tips': 19}",3
494,894f3816fbd5406baea0c90d,Pizza Plus,23.219664,77.436446,"Fast Food Restaurant,",,,,,3
495,5bea129ff05ca8002e903080,IDFC FIRST Bank,23.219664,77.436446,"Bank,",0.3485285631852279,,,,3
496,50841113e4b03db17723c031,Old Campion Cricket Ground,23.219664,77.436446,"Stadium,",0.5796306982111945,,,,3
497,6176c59c4362d943b1fb1bdc,Fabindia,23.219664,77.436446,"Clothing Store,",0.7348528563185228,,,,3
498,50387dc3e4b047310ccd0111,Hdfc Bank,23.219664,77.436446,"Bank,",0.6058857472590883,,,,3
499,5026793de4b0d0acd2800f5e,Bake N Shake,23.219664,77.436446,"Bakery,",0.9691286785920368,1.0,7.8,"{'total_photos': 16, 'total_ratings': 17, 'total_tips': 4}",3
500,b50e7f78744643644c2e180f,ICICI Bank Airport Road Branch,23.286264,77.354467,"Banking and Finance,",,,,,4
501,a626ab2b0f594556678497b7,State Bank of India ATM,23.286264,77.354467,"ATM,",,,,,4
502,b884c09e118f489339315750,Saisa Buri Urja Pvt. Ltd.,23.286264,77.354467,"Retail,",,,,,4
503,6076d8f5f06243b43e4f7f40,Yodhasthal,23.286264,77.354467,"Museum,",,,,,4
504,a9db20746f5e4056a3d1bc11,Jem Centre,23.286264,77.354467,"Retail,",,,,,4
505,4e776ab4aeb780be0b151f28,Route 12,23.286264,77.354467,,0.6783035199076746,,,,4
506,0013b06909d84648d07e7505,Nai Dilli,23.286264,77.354467,"Indian Restaurant,",,,,,4
507,c8616ff93e534ba949ba2458,Realty Guru Consultants Pvt. Ltd.,23.286264,77.354467,"Business and Strategy Consulting Office,",,,,,4
508,64bda078f876439774aa391e,Carnival Lawn,23.286264,77.354467,"Indian Restaurant,",,,,,4
509,48673940b2564ca53f92091e,Cloud 9,23.286264,77.354467,"Asian Restaurant,",,,,,4
510,4e45388162e148603b61015f,Ranjit's Golden Oak Resort,23.171723,77.462311,,0.2446624350836699,,,,4
511,5172b407e4b021698ba8f454,Ranjeet Golden Oaks,23.171723,77.462311,"Indian Restaurant,",0.9166185804962492,2.0,,,4
512,b033d461332f473c9ba45f6b,Vasundhara Dhaba,23.171723,77.462311,"Restaurant,",,,,,4
513,4e842e8e7ee654e03146557a,Tata Mechmen Motors,23.171723,77.462311,,0.2899596076168494,,,,4
514,7d216e68144444d00befb8b4,Basundhara Garden,23.171723,77.462311,"Park,",,,,,4
515,bf5087b2d4a646f374eb38eb,Honda Power Honda Two Wheeler Service Centre,23.171723,77.462311,"Automotive Repair Shop,",,,,,4
516,2ed30ed30e0446a59796e223,Deepak Hair Cutting Salon,23.171723,77.462311,"Retail,",,,,,4
517,69004b4f3bb742b0b6905bf5,Maa Vaishno Atta Chakki,23.171723,77.462311,"Retail,",,,,,4
518,56847aeca52a4afc33629363,Akashdip Hair Cutting Salon,23.171723,77.462311,"Retail,",,,,,4
519,0dd38628571948ca3d578599,Man Bhawan Batteries,23.171723,77.462311,"Retail,",,,,,4
520,4bf4cd69d2fbef3b83d8a4c5,Domino's Pizza,23.188617,77.433802,"Pizzeria,Fast Food Restaurant,",0.9272937103289094,1.0,6.5,"{'total_photos': 7, 'total_ratings': 6, 'total_tips': 1}",4
521,5a759e3c1c0b345d4bf2d44d,The Frozen Hut and Waffle Hut,23.188617,77.433802,"Ice Cream Parlor,",0.6243508366993653,1.0,,,4
522,4e67332d52b1ca65dc0c436f,Aura Mall,23.188617,77.433802,"Business and Professional Services,",0.9878822850548182,,,,4
523,54267192498e73dbf2dc8bf4,Big Bazaar Aura Mall,23.188617,77.433802,"Shopping Mall,",0.9394114252740912,,,,4
524,5b483fc4dee770002cbfa2e9,Chai Sutta Bar,23.188617,77.433802,"Bar,",0.0972302365839584,1.0,,,4
525,57c6c198498e64f52e3ba476,Cafe Craft,23.188617,77.433802,"Coffee Shop,Restaurant,",0.775533756491633,1.0,,,4
526,622c4208e0148f495881e2d9,PVR Cinemas,23.188617,77.433802,"Movie Theater,",0.9457587997691864,,,,4
527,5957c315ccad6b4c07b89d5c,Subway,23.188617,77.433802,"Deli,Fast Food Restaurant,",0.0147143681477207,1.0,,,4
528,4e6a12ec1f6e1e74e40cbf92,Reliance Fresh,23.188617,77.433802,"Retail,",0.571263704558569,,,,4
529,37878db904d44cf24d480738,Food Venture,23.188617,77.433802,"Restaurant,",,,,,4
530,8a1e0867f4c84823f427417a,Kolar Road and Alley,23.195847,77.417121,"Retail,",,,,,4
531,ad49c26890cc4e19ad8e6593,Swarn Jayanti Park,23.195847,77.417121,"Park,",,,,,4
532,e66c43ce174449bc94cadf92,Tejwani Brothers,23.195847,77.417121,,,,,,4
533,8d7a6482eb09401df1d6bc6f,Shankar Cycle Service,23.195847,77.417121,"Bicycle Store,",,,,,4
534,0ce978e440e24df17a35fd20,Digital Marketing Grid,23.195847,77.417121,,,,,,4
535,8da08d8584fd43a6d0ba40f4,Sukhtawa Chicken Shop,23.195847,77.417121,"Restaurant,",,,,,4
536,b091042b45b44fe08cd7c1c2,Tulsi Automobiles,23.195847,77.417121,"Car Parts and Accessories,",,,,,4
537,440a24db68874618a68c9959,Lake View Automobiles,23.195847,77.417121,"Car Parts and Accessories,",,,,,4
538,23e18714c6e44742fcc20878,Raj Darbar,23.195847,77.417121,"Indian Restaurant,",,,,,4
539,3a47ab543654462eb77a3319,IndusInd Bank ATM,23.195847,77.417121,"ATM,",,,,,4
540,f93b091be78f4b0505aa04fd,Provision Store,23.189887,77.464709,"Retail,",,,,,5
541,bb3167d68ffa4b7e3d09688b,Lakhapati General Store,23.189887,77.464709,"Retail,",,,,,5
542,218f31901ccb4d864802141b,Designer Boutique,23.189887,77.464709,"Retail,",,,,,5
543,591a52b683764b865f82d77e,MS Ladies Tailor,23.189887,77.464709,"Retail,",,,,,5
544,d1ea6415158e47fa8852fddb,Iron Chamber,23.189887,77.464709,"Retail,",,,,,5
545,5f5154d655cb4cbc07add970,Radhika Enterprises,23.189887,77.464709,"Retail,",,,,,5
546,8d407a20f47348a402895c9a,Arnav Tech Solution and Provision Store,23.189887,77.464709,"Retail,",,,,,5
547,4f9fa297f8a5454ef95a0164,Mattress Stall,23.189887,77.464709,"Retail,",,,,,5
548,89947aa1c790468f9e5209f1,Laxmi Shopping Complex,23.189887,77.464709,,,,,,5
549,96a2b9de358648847642b29a,Shree Veshnavi Tent House,23.189887,77.464709,"Retail,",,,,,5
550,0675086dd8d04b93f97bbad0,Parihar Computer,23.195226,77.464257,"Retail,",,,,,4
551,f28f5ec309af4485c003f4e1,SK Enterprises,23.195226,77.464257,"Retail,",,,,,4
552,bbfe4460665d4e5fe0b33381,Mobile Shop,23.195226,77.464257,"Retail,",,,,,4
553,2cf9bcaaf6494bab8a33f3db,Caterer,23.195226,77.464257,"Retail,",,,,,4
554,7769932954154d17ee17c909,Harsh Plywood,23.195226,77.464257,"Retail,",,,,,4
555,3ab02afdde404cc461e7b55e,Laxmi Chinese and Fast Food,23.195226,77.464257,"Asian Restaurant,",,,,,4
556,f903e1dee8dd468298da2f5c,Hariom Fabrication,23.195226,77.464257,"Retail,",,,,,4
557,8c0106a5cd7d49af43bf1621,Mattress Shop,23.195226,77.464257,"Retail,",,,,,4
558,fb4f82155f2342a7d514667b,Patal Kirana and General Store,23.195226,77.464257,"Retail,",,,,,4
559,aae231e93133466f1f72d4ac,Om Mobile Gallery,23.195226,77.464257,"Retail,",,,,,4
560,25f47436039d493e7755ec70,Pandit Deen Dayal Smarit Udhyan,23.211058,77.454529,"Retail,",,,,,5
561,a6536f3182e9412f20392fd3,Abit Corp,23.211058,77.454529,"Website Designer,",,,,,5
562,58dda222bdd54da417562f3f,Police Post,23.211058,77.454529,"Law Enforcement and Public Safety,",,,,,5
563,89b5d94009b9451793082e8d,Bhaktiya Electronics,23.211058,77.454529,"Retail,",,,,,5
564,5b24a9f1a77946c8584e63e5,Abhishek Dry and Dry Clean,23.211058,77.454529,"Retail,",,,,,5
565,8a90ea8960664e9af9badc8a,Ravi Hair Dresser,23.211058,77.454529,"Retail,",,,,,5
566,30a84109cee1445debc5ba53,Deepak Sachi Parlour,23.211058,77.454529,"Retail,",,,,,5
567,39d180d8d0dd49c11dc13cc9,Vijay Hair Dresser,23.211058,77.454529,"Retail,",,,,,5
568,b185b4bd60fd42fc672bbf1c,Singh Fast Internet Cafe,23.211058,77.454529,"Retail,",,,,,5
569,37b33031cd96490b03f0342f,Hariom Pan Place,23.211058,77.454529,"Retail,",,,,,5
570,4f78390ae4b0557b22d6d1a8,Om Store,23.217155,77.463034,"Convenience Store,",0.2279284477784189,,,,5
571,266d23f3587c44c530f4b074,Shri Hanuman Sid Shakti Pith,23.217155,77.463034,"Retail,",,,,,5
572,75fdcd2e08474e94ce987ddb,Sai Ice Cream and Cold Drinks,23.217155,77.463034,"Retail,",,,,,5
573,9239e009f089474c1e288fa2,Mauriya Internet,23.217155,77.463034,"Retail,",,,,,5
574,54b84f30f1a446e2e60ff1e1,Branded Shoe Corner,23.217155,77.463034,"Retail,",,,,,5
575,1601575d0ca14a883c875375,Jyoti Electricals,23.217155,77.463034,"Retail,",,,,,5
576,4f59ab30e4b0b310de771039,Famous Restaurant,23.217155,77.463034,"Dining and Drinking,",0.5069244085401039,1.0,,,5
577,3032d903455942fd85b3c50f,Shital General Store,23.217155,77.463034,"Retail,",,,,,5
578,00d5472656a142a1ac7ab68b,Ashu Music,23.217155,77.463034,"Retail,",,,,,5
579,80b0518257904cbbb768719f,Annapurna Kirana,23.217155,77.463034,"Retail,",,,,,5
580,2915b95155364b43b2682493,Faizys Enterprises,23.21643,77.452377,"Fabric / Textiles Store,",,,,,4
581,0f52ff562c004b4b33825794,Urvashi Salon and Training Centre,23.21643,77.452377,"Retail,",,,,,4
582,9edd71c2c9ff4002a0d07a5b,Vandana Tent,23.21643,77.452377,"Retail,",,,,,4
583,924e575de5514de57bf6a8d3,Atpmaching Biduth Bill Bugthan Kendra,23.21643,77.452377,"Retail,",,,,,4
584,2c03d29f6bd945141a92cb52,Heavy Electricals,23.21643,77.452377,"Retail,",,,,,4
585,f31a30e7e8164c23ed871546,Uma Mobile Repairing,23.21643,77.452377,"Retail,",,,,,4
586,ec2c0e7acba349ea4688538b,Uma Telecommunication,23.21643,77.452377,"Retail,",,,,,4
587,4d9e88be6fb44adb2c03e68d,Sanmati Super Market,23.21643,77.452377,"Retail,",,,,,4
588,4eda2ddfd3e346be34073fbf,"Panchwati Market, Saket Nagar",23.21643,77.452377,"Shopping Mall,",0.9962492787074436,,,,4
589,5759e8e5bfa0490455205d28,Ideal Gents Hair Parlour,23.21643,77.452377,"Retail,",,,,,4
590,60631ab1f27b09748ba1a43a,Lipstick Ladies Spa and Salon,23.188235,77.436275,"Retail,",0.5037507212925563,,,,4
591,5055c5a7e4b0669213bd9873,Absolute Spa,23.188235,77.436275,"Spa,",0.9238315060588574,,,,4
592,60e95d8162b8ea7f20f16dff,Jockey Exclusive Store,23.188235,77.436275,"Clothing Store,",0.5957876514714369,,,,4
593,50376cb1e4b0d834600657fe,Padharo Sa,23.188235,77.436275,"Indian Restaurant,",0.1569532602423543,2.0,,,4
594,4bf4cd69d2fbef3b83d8a4c5,Domino's Pizza,23.188235,77.436275,"Pizzeria,Fast Food Restaurant,",0.9272937103289094,1.0,6.5,"{'total_photos': 7, 'total_ratings': 6, 'total_tips': 1}",4
595,5729ede6cd103012e0ea1bde,Kafe Kulture,23.188235,77.436275,"Restaurant,",0.7815926139642239,1.0,,,4
596,5a91955ae96d0c2e5bf5c44e,Cocoa And Cream,23.188235,77.436275,"Bakery,",0.8808424697057127,1.0,,,4
597,5799e020498e7c745e6ac91f,On-door,23.188235,77.436275,"Food and Beverage Retail,",0.0969417195614541,,,,4
598,622c4208e0148f495881e2d9,PVR Cinemas,23.188235,77.436275,"Movie Theater,",0.9457587997691864,,,,4
599,9988f17aec734affebdbe095,Padkarosa Cuisine,23.188235,77.436275,"Restaurant,",,,,,4
600,510a5a19e4b070a10c3a3c65,BHEL Cultural Hall,23.250998,77.464923,"Theater,",0.8791113675706866,,,,4
601,92d590d13e70494592d5e686,Shakti Enterprises,23.250998,77.464923,"Retail,",,,,,4
602,cbe9c551b9c544bae6818dc9,New Shakti Auto,23.250998,77.464923,"Car Parts and Accessories,",,,,,4
603,c928bbfa48f5489c2779af52,Mahaveer Kirana,23.250998,77.464923,"Retail,",,,,,4
604,bcc4250f8838494a42de9e95,Shri Sai Enterprises,23.250998,77.464923,"Retail,",,,,,4
605,bf925fd1092049e78c4a14df,Shankar Watch,23.250998,77.464923,"Retail,",,,,,4
606,bc36c0ff04994b3150990929,Delhivery Courier Service,23.250998,77.464923,"Retail,",,,,,4
607,c126bfd48b0649300ba91224,Irush Collection,23.250998,77.464923,"Retail,",,,,,4
608,06d3b714691b4a8082452257,Novelty Dresses at New Market and Novelty LifeStyle at Indrapuri,23.250998,77.464923,"Clothing Store,",,,,,4
609,4e3cf5e345dd68e327330d33,Ram mandir,23.250998,77.464923,,0.446335833814195,,,,4
610,db90be8e25424a3ec8555b6b,Datta Door House,23.252854,77.463565,"Retail,",,,,,3
611,e3d6018122094e7298dce68b,Teazz Maker,23.252854,77.463565,"Restaurant,",,,,,3
612,510a5a19e4b070a10c3a3c65,BHEL Cultural Hall,23.252854,77.463565,"Theater,",0.8791113675706866,,,,3
613,6f33d0f9bbde424226c60baf,Nitin Top N Town,23.252854,77.463565,"Retail,",,,,,3
614,8219887692674273e23f8563,Deshi Handi Chicken Point,23.252854,77.463565,"Retail,",,,,,3
615,8dd53a2aeab84b8f9271328c,Balaji Electricals,23.252854,77.463565,"Retail,",,,,,3
616,af1c37c90fe14c0db858eb94,The Tea Crush,23.252854,77.463565,"Cafes, Coffee, and Tea Houses,",,,,,3
617,fb1db2009f5443901ae5eead,Reema Collection,23.252854,77.463565,"Retail,",,,,,3
618,4e3cf5e345dd68e327330d33,Ram mandir,23.252854,77.463565,,0.446335833814195,,,,3
619,f774505edaeb47c741d8f096,Singh Enterprises,23.252854,77.463565,"Retail,",,,,,3
620,5441f78a498ead02a37b2c91,Domino's Pizza,23.251645,77.456501,"Pizzeria,Fast Food Restaurant,",0.944604731679169,1.0,6.5,"{'total_photos': 2, 'total_ratings': 2, 'total_tips': 1}",3
621,8a7ad571d1e54a99488049d1,Satya Sales and Service,23.251645,77.456501,"Retail,",,,,,3
622,b86269e98cca44176a118617,Juneja Tyre Place,23.251645,77.456501,"Car Parts and Accessories,",,,,,3
623,652913eb24ec47f13722977c,Central Bank of India ATM,23.251645,77.456501,"ATM,",,,,,3
624,2f281750b98d4460039c7efe,Tata Batteries,23.251645,77.456501,"Retail,",,,,,3
625,3481f311e8464e487d742731,Vietse Minar Culturn,23.251645,77.456501,"Retail,",,,,,3
626,a3e06677eded4209d23ef563,Ebenezer Gift and Stationery,23.251645,77.456501,"Retail,",,,,,3
627,d767885c68ca4def8b23275c,Gis Collection,23.251645,77.456501,"Retail,",,,,,3
628,982e020ea3224052dba59a75,Punjab Dairy,23.251645,77.456501,"Retail,",,,,,3
629,b9bd29557b024387e78878ff,J K System,23.251645,77.456501,"Retail,",,,,,3
630,976d602ee15244c8a730a371,Kirti Herbal Beauty Parlour,23.230224,77.485648,"Retail,",,,,,5
631,a2681d85b2d141bb8fe1fb04,ICICI Bank Awadhpuri Branch,23.230224,77.485648,"Banking and Finance,",,,,,5
632,2e8145f00a944f0f8021e302,Axis Bank ATM,23.230224,77.485648,"ATM,",,,,,5
633,7bdc52eabb0f48d22f0df2b0,In Style,23.230224,77.485648,"Retail,",,,,,5
634,e1a33be11d9b4ba7a3b16aa9,Zam Zam Restaurant,23.230224,77.485648,"Restaurant,",,,,,5
635,6b841a9d827e4a4fd4d6d6b8,Aao Ji Khao Ji,23.230224,77.485648,"Restaurant,",,,,,5
636,96789184d6d44da277d23fc9,Card Emporium,23.230224,77.485648,"Retail,",,,,,5
637,51633a0c074c48d4216b5029,Om Enterprises,23.230224,77.485648,"Retail,",,,,,5
638,043b0dc47d2f496d1ed1ca91,Mohit Tyre Work,23.230224,77.485648,"Car Parts and Accessories,",,,,,5
639,9ab88bdc9cb3458626b25fac,Radhe Radhe Pan Centre,23.230224,77.485648,"Retail,",,,,,5
640,4e3cd6c08877b00cfc3fdf34,Top N Town Main Icecream Joint,23.233822,77.399169,"Food Court,",0.9864396999422966,,7.9,"{'total_photos': 8, 'total_ratings': 13, 'total_tips': 8}",2
641,61604d10c35900480b25a10f,Samsung SmartCafé (Variety Music Corner),23.233822,77.399169,"Mobile Phone Store,",0.1145412579342181,,,,2
642,51359e7ae4b05e24f1b9157f,Bake N Shake Rangmahal Cineplex,23.233822,77.399169,"Burger Joint,",0.9945181765724178,1.0,6.2,"{'total_photos': 11, 'total_ratings': 12, 'total_tips': 4}",2
643,502a67a6e4b0b266b919cf7f,Squash Court,23.233822,77.399169,"Sports and Recreation,",0.7683208309290248,,,,2
644,549ad036498ebc7d8c54d7c8,Babu Bhai Lemon Tea Adda,23.233822,77.399169,"Tea Room,",0.2997691863819965,2.0,,,2
645,4e577e1afa76435f0bcf141e,New Market,23.233822,77.399169,"Miscellaneous Store,",0.998268897864974,,6.5,"{'total_photos': 28, 'total_ratings': 39, 'total_tips': 11}",2
646,4fd971b0e4b02b4ce269663f,Idbi Bank,23.233822,77.399169,"Bank,",0.0126947489901904,,,,2
647,b6a3a58770074c7a7148f207,Naaz Footwear,23.233822,77.399169,"Retail,",,,,,2
648,84e5d02ccba64c673c45cea5,Pradeep Boot House,23.233822,77.399169,"Retail,",,,,,2
649,cd93fa8b2d504ca20109bf31,Kahana Peena Restaurant,23.233822,77.399169,"Restaurant,",,,,,2
650,7daf7032212a49db147e0ce4,Samarth Services,23.25004,77.467072,,,,,,4
651,7d4758de143545c180863b73,Swagat Fast Food Corner,23.25004,77.467072,"Retail,",,,,,4
652,50ed70bce4b0dbe95d11e257,BHEL Gate #4,23.25004,77.467072,"Concert Hall,",0.8364108482400462,,,,4
653,39958dba1207441692905233,The Book House,23.25004,77.467072,"Retail,",,,,,4
654,ea05b32193aa4645d0e38a4c,Ganga Aqua Solution,23.25004,77.467072,"Retail,",,,,,4
655,01eb862f2e504ec0c736ec19,Rachana Green Land,23.25004,77.467072,"Retail,",,,,,4
656,4bdb9b8db39a4c132d2fda58,Cantable,23.25004,77.467072,"Retail,",,,,,4
657,6dd40aaed5234c64600839f3,Nirankari Provision Store,23.25004,77.467072,"Retail,",,,,,4
658,50d539fe26694a6f757c62fb,Maruti Construction,23.25004,77.467072,"Retail,",,,,,4
659,dddf583cc82f4dee12b7734c,Keshav Garments,23.25004,77.467072,"Retail,",,,,,4
660,5918018c6a59507194ae5dba,Bombay Street Cafe - Taste Of Mumbai,23.189384,77.429729,"Café,",0.3237160992498557,1.0,,,3
661,5352df21498eebb09d6fb1c1,The Royal Court,23.189384,77.429729,"Indian Restaurant,",0.4899019042123485,2.0,,,3
662,510cc634e4b00af1b30f5cfb,Punjab National Bank,23.189384,77.429729,"Bank,",0.6961915753029428,,,,3
663,4e6a12ec1f6e1e74e40cbf92,Reliance Fresh,23.189384,77.429729,"Retail,",0.571263704558569,,,,3
664,85c7cc618c034161a0289541,Ghar ka Khana,23.189384,77.429729,"Indian Restaurant,",,,,,3
665,4bf4cd69d2fbef3b83d8a4c5,Domino's Pizza,23.189384,77.429729,"Pizzeria,Fast Food Restaurant,",0.9272937103289094,1.0,6.5,"{'total_photos': 7, 'total_ratings': 6, 'total_tips': 1}",3
666,5e319cd2e159a4000811c2ee,Axis Bank ATM,23.189384,77.429729,"ATM,",0.7613964223889209,,,,3
667,57c6c198498e64f52e3ba476,Cafe Craft,23.189384,77.429729,"Coffee Shop,Restaurant,",0.775533756491633,1.0,,,3
668,98d137652a16474cb7f2457d,Vanya Beauty Parlour,23.189384,77.429729,"Retail,",,,,,3
669,5b483fc4dee770002cbfa2e9,Chai Sutta Bar,23.189384,77.429729,"Bar,",0.0972302365839584,1.0,,,3
670,cceac60c6e0a42adfec93a76,Papa Fabrication Works,23.167347,77.438082,"Retail,",,,,,4
671,13e511f9aebc4d50fa9c919b,Animal Store,23.167347,77.438082,"Retail,",,,,,4
672,1d521251f62c4cb5883263c8,Vikas Tomar Kirana and General Store,23.167347,77.438082,"Retail,",,,,,4
673,c2adf8f3816e448ce638fb54,Shell group,23.167347,77.438082,"Financial Planner,",,,,,4
674,c69d71696ea44d32d4a545ed,Bharti Dry Cleaner,23.167347,77.438082,"Retail,",,,,,4
675,f227e965a12845683e3e2189,Devanshi Milan Hair Salon,23.167347,77.438082,"Retail,",,,,,4
